alg,impl,system,nnode,nproc,thread_per_proc,a_rows,a_cols,b_rows,b_cols,p1,p2,p3,gather_a_time,gen_a_time,gen_b_time,gather_b_time,local_multiply_time,cpu_gpu_data_move_time,scatter_reduce_time,timestamp
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.182889,0.0,17.503372,0.0,0.0,2026-02-14T20:55:58
matmul1comm,python,perlmutter-cpu,8,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.009324574999936885,1.8423465519999809,1.1371866409999711,0.0,0.0,2025-06-25T14:24:16
matmul1gen,cpp,perlmutter-gpu-cpu,192,3072,8,1000000,1000000,1000000,1000,3072,1,1,0.0,-1.0,2.749488,0.0,7.410858,0.0,0.0,2026-02-13T05:04:16
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.043498,0.0,0.855381,0.0,0.0,2026-02-14T20:55:36
matmul1gen,cpp,perlmutter-gpu-cpu,64,1024,8,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T07:14:01
matmul1gen,cpp,perlmutter-cpu,8,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.466574,0.0,1.281521,0.0,0.0,2025-06-25T14:23:46
matmul,cpp,perlmutter-gpu-cpu,1,4,32,150000,150000,150000,1000,4,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-01-23T09:12:37
matmul1comm,cpp,perlmutter-gpu,64,256,32,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.032125,0.38189,0.054913,0.0,0.0,2025-10-05T12:41:00
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.180113,0.0,4.264444,0.0,0.0,2026-02-14T20:46:07
matmul1gen,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,500,256,1,1,0.0,-1.0,0.170473,0.0,0.131159,0.0,0.0,2026-02-13T07:32:07
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,4,2,1,0.312417,0.257367,0.039178,0.238626,8.824827,0.0,0.22391,2026-06-04T09:27:45
matmul1gen,cpp,perlmutter-gpu-cpu,128,512,32,1000000,1000000,1000000,1000,512,1,1,0.0,-1.0,0.646351,0.0,10.77124,0.0,0.0,2026-02-14T20:57:21
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.753544,0.0,2.270446,0.0,0.0,2026-02-13T07:32:56
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.06806,0.589089,2.229908,0.0,0.0,2025-10-05T12:15:23
matmul,cpp,perlmutter-gpu,64,256,32,50000,50000,50000,50000,8,8,4,0.071639,-1.0,-1.0,0.104419,0.04844,0.608669,0.156013,2025-08-10T09:23:02
matmul1gen,cpp,perlmutter-gpu-cpu,192,3072,8,1000000,1000000,1000000,1000,3072,1,1,0.0,-1.0,2.377389,0.0,7.493251,0.0,0.0,2026-02-13T05:10:53
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.029599,0.665575,4.194411,0.0,0.0,2026-02-14T20:48:56
matmul1gen,cpp,perlmutter-gpu-cpu,512,8192,8,1000000,1000000,1000000,1000,8192,1,1,0.0,-1.0,2.66426,0.0,2.847185,0.0,0.0,2026-02-13T09:16:35
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.248464,0.0,0.067986,0.0,0.0,2026-02-13T07:47:50
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.133625,0.127515,0.225744,0.0,0.0,2026-02-13T07:40:41
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.019555,0.159604,0.440464,0.0,0.0,2026-02-14T20:51:14
matmul,cpp,perlmutter-gpu,32,128,32,50000,50000,50000,50000,8,4,4,0.146537,-1.0,-1.0,0.200606,0.048768,0.980686,0.142955,2025-08-10T09:23:02
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.034649,0.0,0.138751,0.0,0.0,2026-02-14T20:48:12
matmul1comm,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.133852,64.278561,0.080515,0.0,0.0,2026-02-13T07:52:19
matmul1gen,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,500,64,1,1,0.0,-1.0,0.195669,0.0,0.385012,0.0,0.0,2026-02-13T07:34:29
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.019623,0.096998,1.692614,0.0,0.0,2026-02-13T07:25:27
matmul1comm,cpp,perlmutter-cpu,64,256,64,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.001256,0.776168,0.318173,0.0,0.0,2025-08-10T20:36:51
matmul1gen,cpp,perlmutter-gpu-cpu,192,768,32,1000000,1000000,1000000,1000,768,1,1,0.0,-1.0,0.724647,0.0,7.268125,0.0,0.0,2026-02-14T21:00:58
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.021721,0.650576,2.198434,0.0,0.0,2026-02-14T20:47:05
matmul1gen,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.645193,0.0,1.263233,0.0,0.0,2026-02-13T07:27:34
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,500,256,1,1,0.0,-1.0,0.021273,0.247022,0.12386,0.0,0.0,2026-02-13T07:33:08
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,4,4,1,0.16243,0.130203,0.026886,0.027889,0.445092,0.0,0.013985,2026-06-04T09:24:00
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.017009,1.121969,1.273331,0.0,0.0,2026-02-13T07:30:08
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.03927,0.0,0.140279,0.0,0.0,2026-02-14T20:47:23
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,8,8,1,0.041839,0.033258,0.022694,0.050804,1.057722,0.0,0.09868,2026-06-04T09:30:10
matmul1gen,cpp,perlmutter-gpu-cpu,64,1024,8,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T07:13:36
matmul1gen,cpp,perlmutter-cpu,2,256,2,50000,50000,50000,5000,256,1,1,0.0,-1.0,1.892943,0.0,5.719281,0.0,0.0,2025-06-20T08:30:30
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.094925,0.092688,0.884555,0.0,0.0,2026-02-13T07:28:22
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.161307,0.0,0.048795,0.0,0.0,2026-02-13T07:48:06
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,2,2,1,0.583533,0.510334,0.0231,0.019189,1.734428,0.0,0.031955,2026-06-04T09:30:35
matmul1gen,cpp,perlmutter-gpu,64,256,32,50000,50000,50000,500,256,1,1,0.0,-1.0,0.015838,0.0,0.024699,0.0,0.0,2025-10-05T12:41:07
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.03441,0.056444,1.711776,0.0,0.0,2026-02-14T21:01:10
matmul1comm,cpp,perlmutter-cpu,8,1024,2,50000,50000,50000,5000,1024,1,1,0.0,-1.0,0.00032,4.687478,3.212162,0.0,0.0,2025-06-20T08:29:13
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.076992,0.0,0.445997,0.0,0.0,2026-02-14T20:50:38
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.037967,0.58476,8.200199,0.0,0.0,2026-02-14T20:54:28
matmul,cpp,perlmutter-gpu,4,16,32,50000,50000,50000,50000,4,2,2,0.341726,-1.0,-1.0,0.804486,0.038067,5.439062,0.744064,2025-08-10T09:11:42
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,1000000,1000000,1000000,1000,256,1,1,0.0,-1.0,0.775649,0.0,27.794814,0.0,0.0,2026-02-14T20:54:13
matmul1comm,python,perlmutter-cpu,2,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.03670614999998634,6.404994458000033,4.298915449999981,0.0,0.0,2025-06-25T14:11:01
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.166719,0.0,0.048343,0.0,0.0,2026-02-13T07:48:22
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.044238,0.0,0.259708,0.0,0.0,2026-02-14T20:48:57
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.019919,0.134845,0.870982,0.0,0.0,2025-10-05T12:05:52
matmul1gen,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.700344,0.0,4.176003,0.0,0.0,2026-02-13T07:29:10
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.020004,1.105362,2.325859,0.0,0.0,2026-02-13T07:35:24
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.022564,0.875061,8.039977,0.0,0.0,2026-02-13T07:22:11
matmul1gen,cpp,perlmutter-gpu-cpu,512,8192,8,1000000,1000000,1000000,1000,8192,1,1,0.0,-1.0,2.526767,0.0,2.951414,0.0,0.0,2026-02-13T09:14:17
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.025451,0.154172,0.415422,0.0,0.0,2026-02-14T20:51:00
matmul1comm,cpp,perlmutter-cpu,1,4,64,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.082574,1.005223,13.25336,0.0,0.0,2025-08-10T11:24:27
matmul1comm,cpp,perlmutter-gpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.044602,0.173747,0.744079,0.0,0.0,2025-10-05T12:27:50
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,5000,512,1,1,0.0,-1.0,0.755709,0.0,0.862573,0.0,0.0,2026-02-13T07:43:07
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.038797,0.0,0.108247,0.0,0.0,2026-02-14T20:47:38
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.067236,0.649106,2.206782,0.0,0.0,2026-02-14T20:47:34
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.162444,0.0,0.069647,0.0,0.0,2026-02-13T07:48:53
matmul1gen,cpp,perlmutter-gpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.028435,0.0,0.130679,0.0,0.0,2025-10-05T12:24:01
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.019142,0.194206,0.148919,0.0,0.0,2026-02-14T20:48:26
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,4,4,1,0.164659,0.132713,0.049983,0.531922,4.505862,0.0,0.186593,2026-06-04T09:22:55
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.099453,0.804474,7.996989,0.0,0.0,2026-02-13T07:21:47
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.639988,0.0,8.066596,0.0,0.0,2026-02-13T07:17:38
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.658599,0.0,2.288235,0.0,0.0,2026-02-13T07:32:39
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.029697,0.104403,1.675113,0.0,0.0,2026-02-13T07:25:34
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.044049,0.84834,8.055767,0.0,0.0,2026-02-13T07:21:24
matmul1comm,cpp,perlmutter-cpu,2,256,2,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.001403,2.763346,5.819928,0.0,0.0,2025-06-20T08:27:00
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.717602,0.0,2.254381,0.0,0.0,2026-02-13T07:32:21
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.016477,1.047699,1.294341,0.0,0.0,2026-02-13T07:28:42
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.076488,0.783276,0.651127,0.0,0.0,2026-02-14T20:45:51
matmul1gen,cpp,perlmutter-gpu-cpu,192,768,32,1000000,1000000,1000000,1000,768,1,1,0.0,-1.0,0.646367,0.0,7.470595,0.0,0.0,2026-02-14T21:01:32
matmul1gen,cpp,perlmutter-gpu-cpu,128,2048,8,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,2.653087,0.0,11.038874,0.0,0.0,2026-02-13T06:55:41
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.090122,0.851845,4.29103,0.0,0.0,2026-02-13T07:32:04
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.082082,0.0,0.45658,0.0,0.0,2026-02-14T20:50:32
matmul1gen,cpp,perlmutter-gpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.019117,0.0,0.033532,0.0,0.0,2025-10-05T12:27:57
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.044644,0.093807,1.698554,0.0,0.0,2025-10-05T12:06:08
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.187537,0.0,0.190316,0.0,0.0,2026-02-13T07:37:32
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.037892,0.0,0.854896,0.0,0.0,2026-02-14T20:56:41
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.087983,0.0,0.131179,0.0,0.0,2025-10-05T12:25:25
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.03798,0.0,0.234489,0.0,0.0,2026-02-14T20:48:43
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.027247,0.614706,4.248952,0.0,0.0,2026-02-14T20:47:47
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,8,8,2,0.053409,0.017194,0.019082,0.04808,0.102604,0.0,0.006278,2026-06-04T09:34:45
matmul,python,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,50000,2,2,2,0.7025775550000617,-1.0,-1.0,0.7516375689999677,74.16613771099992,0.0,6.542773152000109,2025-10-07T07:29:12
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.231449,0.0,2.198529,0.0,0.0,2026-02-14T20:45:04
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.020556,0.099566,0.852,0.0,0.0,2026-02-14T20:57:25
matmul,cpp,perlmutter-cpu,64,256,64,50000,50000,50000,50000,8,8,4,0.158889,-1.0,-1.0,0.80357,1.57276,0.0,0.460319,2025-08-10T14:39:59
matmul1gen,cpp,perlmutter-gpu-cpu,256,1024,32,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,0.651628,0.0,5.614011,0.0,0.0,2026-02-14T21:05:24
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.018662,0.092656,1.683571,0.0,0.0,2026-02-13T07:24:59
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,4,4,1,0.161159,0.129126,0.050777,0.034866,0.428417,0.0,0.015497,2026-06-04T09:23:30
matmul1gen,cpp,perlmutter-gpu-cpu,256,4096,8,1000000,1000000,1000000,1000,4096,1,1,0.0,-1.0,2.508966,0.0,5.673515,0.0,0.0,2026-02-13T06:21:15
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.687546,0.0,7.97716,0.0,0.0,2026-02-13T07:20:16
matmul1gen,cpp,perlmutter-gpu-cpu,256,4096,8,1000000,1000000,1000000,1000,4096,1,1,0.0,-1.0,2.489168,0.0,5.68336,0.0,0.0,2026-02-13T06:20:37
matmul1gen,cpp,perlmutter-gpu-cpu,192,3072,8,1000000,1000000,1000000,1000,3072,1,1,0.0,-1.0,2.469357,0.0,7.311174,0.0,0.0,2026-02-13T05:09:13
matmul,python,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,50000,4,2,2,0.9212985949998256,-1.0,-1.0,3.7459097220000785,37.824118421000094,0.0,3.0142377510001097,2025-10-07T07:27:53
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.040672,1.03689,2.326363,0.0,0.0,2026-02-13T07:34:46
matmul1gen,cpp,perlmutter-gpu-cpu,192,768,32,1000000,1000000,1000000,1000,768,1,1,0.0,-1.0,0.668509,0.0,7.272506,0.0,0.0,2026-02-14T21:01:49
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.133654,0.0,0.871292,0.0,0.0,2026-02-13T07:25:54
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.054906,0.541202,8.072851,0.0,0.0,2026-02-14T20:54:12
matmul1gen,cpp,perlmutter-cpu,4,16,64,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.467075,0.0,3.084189,0.0,0.0,2025-08-10T11:22:18
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.075208,0.690102,1.130085,0.0,0.0,2026-02-14T20:46:37
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.024978,0.11745,0.826159,0.0,0.0,2026-02-14T20:57:55
matmul1gen,cpp,perlmutter-gpu-cpu,128,2048,8,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,2.676398,0.0,10.853217,0.0,0.0,2026-02-13T06:58:17
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,500,64,1,1,0.0,-1.0,0.064426,0.174658,0.439413,0.0,0.0,2026-02-13T07:35:45
matmul1gen,cpp,perlmutter-gpu-cpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,0.694169,0.0,3.185282,0.0,0.0,2026-02-16T00:55:37
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.067329,0.533672,17.386587,0.0,0.0,2026-02-14T20:57:52
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.133917,0.091407,0.88701,0.0,0.0,2026-02-13T07:27:23
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.028543,0.601693,4.214408,0.0,0.0,2026-02-14T20:48:21
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.052885,0.152747,0.264887,0.0,0.0,2025-10-05T12:15:38
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.236109,0.0,8.057396,0.0,0.0,2026-02-14T20:51:42
matmul1comm,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,5000,512,1,1,0.0,-1.0,0.03062,1.15241,0.881473,0.0,0.0,2026-02-13T07:46:26
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.251871,0.0,0.622048,0.0,0.0,2026-02-14T20:44:22
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.359024,0.0,8.159128,0.0,0.0,2025-10-05T12:05:23
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,1000000,1000000,1000000,1000,256,1,1,0.0,-1.0,0.67599,0.0,29.138297,0.0,0.0,2026-02-14T20:59:11
matmul1gen,cpp,perlmutter-gpu-cpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,0.648242,0.0,3.302971,0.0,0.0,2026-02-16T00:54:12
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,1000000,1000000,1000000,1000,256,1,1,0.0,-1.0,0.735689,0.0,27.524108,0.0,0.0,2026-02-14T20:59:59
matmul1comm,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,5000,512,1,1,0.0,-1.0,0.017001,1.219862,0.875515,0.0,0.0,2026-02-13T07:44:36
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.020931,0.108642,0.856937,0.0,0.0,2026-02-14T20:57:40
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,8,8,2,0.053104,0.016839,0.019218,0.010856,0.10111,0.0,0.027449,2026-06-04T09:34:39
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.03855,0.0,0.252743,0.0,0.0,2026-02-14T20:48:23
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.019663,0.796207,0.619668,0.0,0.0,2026-02-14T20:46:15
matmul1gen,python,perlmutter-cpu,4,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.579849070000023,0.0,2.1542599350000273,0.0,0.0,2025-06-25T14:11:35
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.04983,0.80478,8.046036,0.0,0.0,2026-02-13T07:21:02
matmul1gen,cpp,perlmutter-gpu-cpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,0.67401,0.0,3.243996,0.0,0.0,2026-02-16T00:55:03
matmul1gen,cpp,perlmutter-gpu-cpu,128,2048,8,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,2.585019,0.0,11.046692,0.0,0.0,2026-02-13T06:53:43
matmul,cpp,perlmutter-cpu,1,128,2,50000,50000,50000,50000,8,4,4,0.939322,-1.0,-1.0,2.138194,73.781093,0.0,1.756308,2025-06-17T04:23:26
matmul1comm,cpp,perlmutter-cpu,1,128,2,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.002978,2.766824,8.742363,0.0,0.0,2025-06-20T08:22:13
matmul1gen,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.609968,0.0,4.209058,0.0,0.0,2026-02-13T07:27:35
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.079854,0.592985,4.235139,0.0,0.0,2025-10-05T12:15:27
matmul1gen,cpp,perlmutter-cpu,8,32,64,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.46555,0.0,1.312468,0.0,0.0,2025-08-10T11:32:20
matmul1gen,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.365421,0.0,1.703168,0.0,0.0,2026-02-13T07:24:38
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.118565,0.0,0.435805,0.0,0.0,2026-02-14T20:49:43
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.171105,0.267309,0.211439,0.0,0.0,2026-02-13T07:39:38
matmul,cpp,perlmutter-gpu,32,128,32,50000,50000,50000,5000,8,4,4,0.077655,-1.0,-1.0,0.074159,0.044777,0.0,0.079603,2025-08-26T13:57:55
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.265765,0.0,1.152936,0.0,0.0,2025-10-05T12:25:09
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,4,2,1,0.311471,0.264732,0.021964,0.036662,0.899127,0.0,0.013569,2026-06-04T09:29:23
matmul1gen,cpp,perlmutter-gpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T09:20:28
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,50000,4,2,2,0.33665,-1.0,-1.0,0.785672,38.377219,0.0,0.842352,2026-01-23T08:27:50
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.076801,0.0,0.089467,0.0,0.0,2026-02-14T20:47:31
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.054918,0.0,0.24255,0.0,0.0,2026-02-14T20:48:10
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.635674,0.0,8.111216,0.0,0.0,2026-02-13T07:20:38
matmul1gen,cpp,perlmutter-gpu,128,512,32,50000,50000,50000,5000,512,1,1,0.0,-1.0,0.097712,0.0,0.065312,0.0,0.0,2025-10-04T06:43:03
matmul1gen,cpp,perlmutter-gpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.029427,0.0,0.064938,0.0,0.0,2025-10-05T12:27:58
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.024486,0.711102,2.189582,0.0,0.0,2026-02-14T20:46:46
matmul,cpp,perlmutter-cpu,128,512,64,50000,50000,50000,50000,8,8,8,0.323694,-1.0,-1.0,0.427955,0.894542,0.0,0.265441,2025-08-10T15:22:38
