alg,impl,system,nnode,nproc,nthread,n,r,matmul1p1,matmul1p2,matmul1p3,matmul2p1,matmul2p2,matmul2p3,total_time,gen_omega_time,dgemm1_time,dgemm2_time,all2all_time,reduce_scatter_time,reduce_scatter_1_time,reduce_scatter_2_time,unpack_time,pack_time
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,16,1,1,0.642214,0.109255,0.491689,0.026409,0.0,0.001651,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,1,1,4,4.178979,0.076594,1.725627,0.052168,0.022303,0.0,0.0,0.0,0.006494,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.135884,0.248327,4.347238,0.477572,0.0,0.041027,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,1,1,4,22.773621,0.189578,17.704385,2.296508,0.133779,0.0,0.0,0.0,0.050923,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.348377,0.150247,0.169237,0.019811,0.0,0.006988,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,1,1,8,9.320096,0.207291,8.100026,0.929681,0.046105,0.0,0.0,0.0,0.030242,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,16,16,1,1,256,1,2.620382,0.10183,0.031151,0.000805,0.0,0.0,0.000801,2.26664,0.0,0.076019
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.29448,0.061734,0.176379,0.004287,0.0,0.031039,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,2,2,1,1,4,1,2.019432,0.057034,1.516442,0.189879,0.0,0.0,0.039677,0.156717,0.0,0.014607
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,1,1,64,0.311425,0.103643,0.060051,0.025216,0.006794,0.0,0.0,0.0,0.026297,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,4,2,1,1,8,1,1.142282,0.048796,0.770931,0.096452,0.0,0.0,0.002297,0.192281,0.0,0.013408
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,8,1,1,9.301898,0.239819,8.1175,0.878072,0.0,0.056613,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.3368,0.110493,0.177702,0.020915,0.0,0.0,0.001767,0.003991,0.0,0.005014
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,1,1,512,1.555341,0.488273,0.540848,0.43912,0.040107,0.0,0.0,0.0,0.018035,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,2,2,1,1,4,1,2.02022,0.061171,1.522177,0.189153,0.0,0.0,0.034363,0.154277,0.0,0.015062
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,1,1,256,0.421483,0.088297,0.059978,0.000269,0.116615,0.0,0.0,0.0,0.090424,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.932579,0.096119,0.037066,0.000919,0.0,0.0,0.000843,0.663102,0.0,0.022836
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.921805,0.085539,0.036919,0.00092,0.0,0.0,0.000842,0.694868,0.0,0.018793
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,4,2,1,1,8,1,1.117021,0.049868,0.769301,0.096611,0.0,0.0,0.002305,0.147526,0.0,0.012318
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,4,1,1,21.851912,0.295614,17.441875,1.705613,0.0,0.045759,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,1,1,512,0.422859,0.051693,0.21914,0.053044,0.060021,0.0,0.0,0.0,0.022844,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,1,1,512,0.426862,0.050169,0.168096,0.098037,0.05879,0.0,0.0,0.0,0.039949,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,1,1,4,0.327375,0.06871,0.176474,0.003566,0.045322,0.0,0.0,0.0,0.008541,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,8,1,1,9.259892,0.223026,8.105414,0.869457,0.0,0.05212,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.902835,0.269108,2.261893,0.299897,0.0,0.055866,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,21.255557,0.188969,16.633924,1.713234,0.0,0.0,0.059362,0.044735,0.0,0.121327
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.864744,0.25433,2.268169,0.281552,0.0,0.049588,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,64,1,1,1.114468,0.10139,0.128624,0.010548,0.0,0.773799,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,128,1,1,0.281819,0.154123,0.099856,0.008248,0.0,0.009976,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.375088,0.149544,0.171563,0.015596,0.0,0.031588,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.240475,0.29414,0.676474,0.197643,0.0,0.051633,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,1,1,256,0.500747,0.094043,0.059694,0.00027,0.12803,0.0,0.0,0.0,0.075524,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,512,1,1,2.055414,0.48377,0.548285,0.177804,0.0,0.818008,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.170737,0.270508,4.377098,0.472255,0.0,0.040943,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,1,1,128,1.239319,0.285303,0.699913,0.224115,0.015166,0.0,0.0,0.0,0.003701,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,8,4,1,1,32,1,0.417838,0.091822,0.046698,0.001089,0.0,0.0,0.000861,0.206911,0.0,0.013378
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.87474,0.254383,2.276222,0.271432,0.0,0.059218,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.544844,0.052565,0.1859,0.040639,0.0,0.239571,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,4,4,1,1,16,1,0.686214,0.120348,0.509837,0.030279,0.0,0.0,0.003224,0.001197,0.0,0.009387
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,16,1,1,0.821668,0.061612,0.396882,0.038027,0.0,0.304224,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,32,1,1,0.627303,0.074735,0.213141,0.024982,0.0,0.214119,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,1.706889,0.101417,0.075709,0.005592,0.0,0.0,0.000942,1.355563,0.0,0.041371
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,16,16,1,1,256,1,3.092393,0.082588,0.050973,0.005281,0.0,0.0,0.001115,2.721271,0.0,0.079369
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,8,8,1,1,64,1,1.05017,0.08807,0.119644,0.012399,0.0,0.0,0.001022,0.766196,0.0,0.023621
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,1,1,256,0.452464,0.086274,0.032549,0.007663,0.095361,0.0,0.0,0.0,0.115111,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.874389,0.277538,2.25596,0.276516,0.0,0.051149,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.83223,0.071905,0.036586,0.000912,0.0,0.0,0.000844,0.615684,0.0,0.02699
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,4,1,1,4.019626,0.056397,1.690808,0.029533,0.0,0.001318,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,1,1,32,0.27935,0.063463,0.047786,0.00546,0.038998,0.0,0.0,0.0,0.026271,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,8,8,1,1,64,1,1.141942,0.089232,0.119406,0.012384,0.0,0.0,0.001011,0.721927,0.0,0.068162
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,1,1,32,0.306315,0.084337,0.047573,0.005575,0.036773,0.0,0.0,0.0,0.020286,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.841322,0.082355,0.39442,0.03819,0.0,0.0,0.00157,0.216395,0.0,0.016258
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,16,16,1,1,256,1,0.326861,0.171776,0.081216,0.026686,0.0,0.0,0.000509,0.035759,0.0,0.003378
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,1.638752,0.08142,0.074534,0.005576,0.0,0.0,0.000934,1.334999,0.0,0.040699
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,8,8,1,1,64,1,1.788682,0.263861,1.089178,0.164347,0.0,0.0,0.007123,0.171081,0.0,0.075471
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,1,1,128,0.369754,0.084174,0.082501,0.007971,0.083639,0.0,0.0,0.0,0.042613,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,16,16,1,1,256,1,1.070469,0.281806,0.398632,0.096408,0.0,0.0,0.002719,0.246976,0.0,0.026419
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,4,2,1,1,8,1,10.658189,0.239053,9.361043,0.89599,0.0,0.0,0.031148,0.056748,0.0,0.062052
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,1,1,512,0.36644,0.050611,0.141568,0.054824,0.068737,0.0,0.0,0.0,0.035292,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,128,1,1,1.409074,0.085804,0.033641,0.000831,0.0,1.167836,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,1,1,512,0.72039,0.087604,0.050183,0.008814,0.318758,0.0,0.0,0.0,0.156602,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,8,1,1,0.298051,0.072112,0.101535,0.003451,0.0,0.009387,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,64,1,1,0.840229,0.079559,0.036874,0.000905,0.0,0.618284,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,4,2,1,1,8,1,0.988403,0.061957,0.873886,0.023486,0.0,0.0,0.004206,0.001344,0.0,0.009295
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,1,1,128,0.426389,0.086517,0.081592,0.007982,0.092482,0.0,0.0,0.0,0.036293,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,1,1,128,1.252925,0.291381,0.710409,0.217762,0.014007,0.0,0.0,0.0,0.003802,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.213979,0.275533,0.688859,0.175327,0.0,0.05212,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.042477,0.091884,0.888715,0.033624,0.006514,0.0,0.0,0.0,0.004425,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,8,8,1,1,64,1,1.182896,0.078286,0.11944,0.012556,0.0,0.0,0.001023,0.870283,0.0,0.032197
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,256,1,1,0.412705,0.166484,0.106539,0.091599,0.0,0.035377,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,2,2,1,1,4,1,4.254963,0.111827,1.724165,0.035256,0.0,0.0,0.007202,0.001232,0.0,0.015005
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,32,1,1,0.652528,0.081918,0.213962,0.02485,0.0,0.259863,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,16,1,1,0.411258,0.087353,0.064813,0.001388,0.0,0.137609,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,2,2,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,512,1,1,2.014869,0.486668,0.540927,0.130798,0.0,0.826276,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.881086,0.262809,2.263435,0.29293,0.0,0.050333,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,20.758992,0.273878,16.254801,1.679737,0.0,0.0,0.05945,0.045215,0.0,0.128551
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,16,1,1,0.363283,0.08968,0.087664,0.001391,0.0,0.067136,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,1,1,128,0.431388,0.087223,0.033753,0.005669,0.105897,0.0,0.0,0.0,0.044006,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,1,1,8,0.296258,0.081988,0.123697,0.023871,0.033843,0.0,0.0,0.0,0.01803,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,32,1,1,0.435964,0.0965,0.303529,0.027864,0.0,0.001992,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,64,1,1,0.674162,0.082237,0.037481,0.000912,0.0,0.532386,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,2.391293,0.13272,0.075856,0.005592,0.0,0.0,0.001106,1.953666,0.0,0.05033
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,1,1,256,0.405714,0.196162,0.100423,0.048263,0.037462,0.0,0.0,0.0,0.011284,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.284781,0.135354,0.106218,0.019163,0.0,0.0,0.000913,0.00984,0.0,0.002885
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,4,1,1,4.043387,0.023792,1.736417,0.03042,0.0,0.001314,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,21.207464,0.205083,16.817152,1.717879,0.0,0.0,0.059779,0.045906,0.0,0.119771
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,32,1,1,0.437642,0.101119,0.307949,0.01931,0.0,0.002025,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.093955,0.335081,0.409715,0.297782,0.023831,0.0,0.0,0.0,0.007361,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.144988,0.269421,4.326702,0.492718,0.0,0.041,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,16,16,1,1,256,1,3.337808,0.087105,0.050175,0.005249,0.0,0.0,0.001033,2.912466,0.0,0.084051
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,512,1,1,1.009697,0.100904,0.034216,0.000776,0.0,0.728988,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,1,1,32,0.454248,0.126676,0.282423,0.026172,0.005474,0.0,0.0,0.0,0.002387,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,8,1,1,1.173548,0.071732,0.757308,0.097108,0.0,0.213631,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,1,1,16,0.734396,0.205036,0.487027,0.02902,0.004808,0.0,0.0,0.0,0.002967,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,1,1,4,22.705864,0.211751,17.432094,2.374998,0.131861,0.0,0.0,0.0,0.050892,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,1,1,128,0.299307,0.129379,0.107733,0.033958,0.011305,0.0,0.0,0.0,0.006169,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,4,2,1,1,8,1,1.128033,0.073022,0.769437,0.097224,0.0,0.0,0.002291,0.117792,0.0,0.012436
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,16,8,1,1,128,1,1.191589,0.276415,0.640557,0.114889,0.0,0.0,0.0054,0.112959,0.0,0.022175
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,1,1,64,0.261543,0.08065,0.037291,0.00569,0.046217,0.0,0.0,0.0,0.017252,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.004274,0.062057,0.873769,0.049066,0.008773,0.0,0.0,0.0,0.005003,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,8,8,1,1,64,1,1.696212,0.28646,1.111983,0.160397,0.0,0.0,0.014093,0.048634,0.0,0.052901
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,1,1,512,0.321114,0.073426,0.033343,0.001407,0.020985,0.0,0.0,0.0,0.150555,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,256,1,1,3.118398,0.091898,0.059898,0.003743,0.0,2.857606,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,16,16,1,1,256,1,0.374514,0.127951,0.111134,0.025136,0.0,0.0,0.000491,0.087627,0.0,0.013067
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,64,1,1,64,1,1,1.770631,0.296405,1.233302,0.163676,0.0,0.060973,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,128,1,1,0.288398,0.133382,0.108597,0.016696,0.0,0.016496,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,4,2,1,1,8,1,10.596695,0.224757,9.270262,0.931077,0.0,0.0,0.034196,0.055347,0.0,0.069649
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.8319,0.070038,0.036491,0.000906,0.0,0.0,0.000841,0.647629,0.0,0.021946
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,8,4,1,1,32,1,0.49173,0.065811,0.046711,0.001089,0.0,0.0,0.000857,0.296925,0.0,0.011379
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.379189,0.171176,0.190871,0.006781,0.0,0.005088,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,4,4,1,1,16,1,5.490473,0.241781,4.610302,0.486101,0.0,0.0,0.018182,0.047131,0.0,0.073422
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,21.041378,0.161532,16.614839,1.757323,0.0,0.0,0.06306,0.045385,0.0,0.136091
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,4,2,1,1,8,1,0.247499,0.039828,0.102597,0.003607,0.0,0.0,0.000951,0.043172,0.0,0.010441
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,1,1,16,0.588031,0.059882,0.474864,0.039402,0.005094,0.0,0.0,0.0,0.003008,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,1,1,16,0.554704,0.054507,0.397349,0.038005,0.029245,0.0,0.0,0.0,0.010902,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,128,1,1,1.291858,0.088575,0.033302,0.000821,0.0,1.13914,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,16,8,1,1,128,1,1.539676,0.077551,0.033594,0.000827,0.0,0.0,0.000824,1.264676,0.0,0.045915
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,4,1,1,21.651882,0.206725,17.376966,1.687813,0.0,0.044511,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,4,4,1,1,16,1,0.353937,0.056401,0.06549,0.001405,0.0,0.0,0.000881,0.100164,0.0,0.018015
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.330094,0.12178,0.188396,0.009462,0.0,0.007847,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,128,1,1,1.67693,0.078257,0.081278,0.007382,0.0,1.378368,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.016279,0.090639,0.875025,0.030806,0.006775,0.0,0.0,0.0,0.004439,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,1,1,64,0.425571,0.079754,0.128815,0.015226,0.048189,0.0,0.0,0.0,0.017961,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,1,1,4,1.883534,0.065783,1.489158,0.163407,0.130395,0.0,0.0,0.0,0.011076,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,64,1,1,1,1,64,1.721697,0.270513,1.197604,0.218193,0.01458,0.0,0.0,0.0,0.008006,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,32,1,1,0.283345,0.079495,0.047474,0.001058,0.0,0.139099,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,1,1,4,1.91653,0.046783,1.492756,0.163287,0.180979,0.0,0.0,0.0,0.011753,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,4,2,1,1,8,1,1.024727,0.095261,0.882715,0.026745,0.0,0.0,0.004186,0.00131,0.0,0.009377
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,5000,2,2,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,16,1,1,0.63236,0.098308,0.496672,0.024909,0.0,0.001411,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,1,1,16,5.085692,0.235017,4.351777,0.444162,0.026998,0.0,0.0,0.0,0.015692,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,1,1,512,0.38853,0.077187,0.034865,0.00129,0.018858,0.0,0.0,0.0,0.155436,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.364555,0.218637,0.095633,0.026129,0.0,0.0,0.000916,0.012845,0.0,0.002873
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,2,2,1,1,4,1,2.013924,0.078893,1.515491,0.18976,0.0,0.0,0.031426,0.149845,0.0,0.014501
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,1,1,512,0.770425,0.077814,0.050122,0.008108,0.316041,0.0,0.0,0.0,0.150503,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.326715,0.184397,0.091573,0.022086,0.0,0.0,0.000931,0.009691,0.0,0.003171
